"Title","MetaScore","UserScore","Publisher","Developer","Genre","Date","BoxArtFrontURL","BoxArtBackURL","ReferenceURL",
"Tecmo Super Bowl","","9.2","Tecmo","","Sports","","http://image.gamespotcdn.net/gamespot/images/box/6/8/6/587686_39812_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/6/8/6/587686_39812_back.jpg","http://www.gamespot.com/tecmo-super-bowl/platform/nes/"
"Tecmo World Cup Soccer","","7.8","Tecmo","","Sports","","http://image.gamespotcdn.net/gamespot/images/box/6/8/7/587687_101463_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/6/8/7/587687_101463_back.jpg","http://www.gamespot.com/tecmo-world-cup-soccer/platform/nes/"
"Tecmo World Wrestling","","7.5","Tecmo","","Sports","","http://image.gamespotcdn.net/gamespot/images/box/6/8/8/587688_39814_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/6/8/8/587688_39814_back.jpg","http://www.gamespot.com/tecmo-world-wrestling/platform/nes/"
"Teenage Mutant Ninja Turtles","","7.4","Ultra","Konami","Action","","http://image.gamespotcdn.net/gamespot/images/box/6/8/9/587689_39815_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/6/8/9/587689_39815_back.jpg","http://www.gamespot.com/teenage-mutant-ninja-turtles-nes/platform/nes/"
"Teenage Mutant Ninja Turtles II: The Arcade Game","","8.5","Ultra","Konami","Action","","http://image.gamespotcdn.net/gamespot/images/box/6/9/0/587690_2366_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/6/9/0/587690_2366_back.jpg","http://www.gamespot.com/teenage-mutant-ninja-turtles-ii-the-arcade-game/platform/nes/"
"Teenage Mutant Ninja Turtles III: The Manhattan Project","","8.5","Konami","","Action","","http://image.gamespotcdn.net/gamespot/images/box/4/6/9/563469_29048_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/4/6/9/563469_29048_back.jpg","http://www.gamespot.com/teenage-mutant-ninja-turtles-iii-the-manhattan-pr/platform/nes/"
"Teenage Mutant Ninja Turtles: Tournament Fighters","","7.7","Konami","","Action","","http://image.gamespotcdn.net/gamespot/images/box/6/9/1/587691_39817_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/6/9/1/587691_39817_back.jpg","http://www.gamespot.com/teenage-mutant-ninja-turtles-tournament-fighters/platform/nes/"
"Tenchi o Kurau II: Shokatsu Koumei Den","","7.5","Capcom","","Role-Playing","","http://image.gamespotcdn.net/gamespot/images/box/3/3/3/577333_66496_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/3/3/3/577333_66496_back.jpg","http://www.gamespot.com/tenchi-o-kurau-ii-shokatsu-koumei-den/platform/nes/"
"Tennis","","7.1","Nintendo","","Sports","","http://image.gamespotcdn.net/gamespot/images/box/2/7/9/578279_35447_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/2/7/9/578279_35447_back.jpg","http://www.gamespot.com/tennis/platform/nes/"
"Terao no Dosukoi Oozumou","","- -","Jaleco Entertainment","TOSE","Sports","","http://image.gamespotcdn.net/gamespot/images/box/4/9/9/579499_19753_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/4/9/9/579499_19753_back.jpg","http://www.gamespot.com/terao-no-dosukoi-oozumou/platform/nes/"
"Terminator 2: Judgment Day","","6.2","Acclaim","Software Creations","Action","","http://image.gamespotcdn.net/gamespot/images/box/6/9/3/587693_39819_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/6/9/3/587693_39819_back.jpg","http://www.gamespot.com/terminator-2-judgment-day-1992/platform/nes/"
"The Terminator","","5.8","Mindscape Inc.","Radical Entertainment","Action","","http://image.gamespotcdn.net/gamespot/images/box/6/9/2/587692_39818_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/6/9/2/587692_39818_back.jpg","http://www.gamespot.com/the-terminator-1992/platform/nes/"
"Terra Cresta","","6.6","Vic Tokai","Nihon Bussan","Action","","http://image.gamespotcdn.net/gamespot/images/box/6/9/5/587695_3220_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/6/9/5/587695_3220_back.jpg","http://www.gamespot.com/terra-cresta/platform/nes/"
"Tetra Star: The Fighter","","1.0","Taito Corporation","Home Data","Action","","http://image.gamespotcdn.net/gamespot/images/box/7/8/7/562787_8872_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/7/8/7/562787_8872_back.jpg","http://www.gamespot.com/tetra-star-the-fighter/platform/nes/"
"Tetris","","8.6","Nintendo","","Puzzle","","http://image.gamespotcdn.net/gamespot/images/box/4/7/0/563470_58218_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/4/7/0/563470_58218_back.jpg","http://www.gamespot.com/tetris/platform/nes/"
"Tetris (BPS)","","7.7","Bullet Proof Software","","Puzzle","","http://image.gamespotcdn.net/gamespot/images/box/8/8/2/974882_3111_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/8/8/2/974882_3111_back.jpg","http://www.gamespot.com/tetris-bps/platform/nes/"
"Tetris (Tengen)","","8.9","Tengen","","Puzzle","","http://image.gamespotcdn.net/gamespot/images/box/6/9/6/587696_39821_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/6/9/6/587696_39821_back.jpg","http://www.gamespot.com/tetris-tengen/platform/nes/"
"Tetris 2","","7.8","Nintendo","TOSE","Puzzle","","http://image.gamespotcdn.net/gamespot/images/box/6/9/7/587697_39822_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/6/9/7/587697_39822_back.jpg","http://www.gamespot.com/tetris-2/platform/nes/"
"Tetris 2 + Bombliss","","7.8","Bullet Proof Software","ChunSoft","Puzzle","","http://image.gamespotcdn.net/gamespot/images/box/6/1/4/570614_9442_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/6/1/4/570614_9442_back.jpg","http://www.gamespot.com/tetris-2-bombliss/platform/nes/"
"Tetsudou-Oh","","7.0","DB Soft","","Action","","http://image.gamespotcdn.net/gamespot/images/box/5/2/4/578524_19347_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/5/2/4/578524_19347_back.jpg","http://www.gamespot.com/tetsudou-oh/platform/nes/"
"Thexder","","5.2","SquareSoft","Bits Laboratory","Action","","http://image.gamespotcdn.net/gamespot/images/box/2/6/7/578267_18907_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/2/6/7/578267_18907_back.jpg","http://www.gamespot.com/thexder/platform/nes/"
"The Three Stooges","","6.7","Activision","Beam Software","Action","","http://image.gamespotcdn.net/gamespot/images/box/6/9/9/587699_47005_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/6/9/9/587699_47005_back.jpg","http://www.gamespot.com/the-three-stooges-1984/platform/nes/"
"Thunder & Lightning","","7.2","Romstar","","Action","","http://image.gamespotcdn.net/gamespot/images/box/7/0/0/587700_47006_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/7/0/0/587700_47006_back.jpg","http://www.gamespot.com/thunder-and-lightning/platform/nes/"
"Thunder Blaster Man","","8.0","Sachen","Thin Chen Enterprises","Action","","http://image.gamespotcdn.net/gamespot/images/box/3/2/4/931324_72463_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/3/2/4/931324_72463_back.jpg","http://www.gamespot.com/thunder-blaster-man/platform/nes/"
"Thunder Warrior","","- -","Micro Genius","TXC Corp","Action","","http://image.gamespotcdn.net/gamespot/images/box/5/8/1/951581_109209_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/5/8/1/951581_109209_back.jpg","http://www.gamespot.com/thunder-warrior/platform/nes/"
"Thunderbirds","","7.1","Activision","Pack-In-Video","Action","","http://image.gamespotcdn.net/gamespot/images/box/7/0/1/587701_74270_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/7/0/1/587701_74270_back.jpg","http://www.gamespot.com/thunderbirds-1990/platform/nes/"
"Thundercade","","7.3","American Sammy","Micronics","Action","","http://image.gamespotcdn.net/gamespot/images/box/7/0/2/587702_53451_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/7/0/2/587702_53451_back.jpg","http://www.gamespot.com/thundercade/platform/nes/"
"Tiger-Heli","","6.6","Acclaim","Micronics","Action","","http://image.gamespotcdn.net/gamespot/images/box/7/0/3/587703_58219_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/7/0/3/587703_58219_back.jpg","http://www.gamespot.com/tiger-heli/platform/nes/"
"Tiles of Fate","","5.7","American Video Entertainment","C&E Inc.","Action","","http://image.gamespotcdn.net/gamespot/images/box/7/0/4/587704_39824_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/7/0/4/587704_39824_back.jpg","http://www.gamespot.com/tiles-of-fate/platform/nes/"
"Time Diver: Eon Man","","","","","","","","","http://www.gamespot.com/time-diver-eon-man/platform/nes/"
"Time Lord","","5.9","Milton Bradley","Rare Ltd.","Action","","http://image.gamespotcdn.net/gamespot/images/box/7/0/5/587705_47007_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/7/0/5/587705_47007_back.jpg","http://www.gamespot.com/time-lord/platform/nes/"
"Times of Lore","","3.7","Toho","Origin","Role-Playing","","http://image.gamespotcdn.net/gamespot/images/box/7/0/6/587706_3307_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/7/0/6/587706_3307_back.jpg","http://www.gamespot.com/times-of-lore/platform/nes/"
"Tiny Toon Adventures","","7.5","Konami","","Action","","http://image.gamespotcdn.net/gamespot/images/box/7/0/7/587707_39825_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/7/0/7/587707_39825_back.jpg","http://www.gamespot.com/tiny-toon-adventures/platform/nes/"
"Tiny Toon Adventures 2: Trouble in Wackyland","","7.3","Konami","","Action","","http://image.gamespotcdn.net/gamespot/images/box/7/0/8/587708_39826_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/7/0/8/587708_39826_back.jpg","http://www.gamespot.com/tiny-toon-adventures-2-trouble-in-wackyland/platform/nes/"
"Tiny Toon Adventures: Cartoon Workshop","","6.2","Konami","Novotrade","Action","","http://image.gamespotcdn.net/gamespot/images/box/7/0/9/587709_39827_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/7/0/9/587709_39827_back.jpg","http://www.gamespot.com/tiny-toon-adventures-cartoon-workshop/platform/nes/"
"Titan Warriors","","8.0","Capcom","","Action","","","","http://www.gamespot.com/titan-warriors/platform/nes/"
"TM Network: Live in Power Bowl","","5.4","Epic Sony Record","CBS Sony Group","Adventure","","http://image.gamespotcdn.net/gamespot/images/box/5/3/3/579533_20799_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/5/3/3/579533_20799_back.jpg","http://www.gamespot.com/tm-network-live-in-power-bowl/platform/nes/"
"To the Earth","","6.3","Nintendo","Cirque Verte","Action","","http://image.gamespotcdn.net/gamespot/images/box/7/1/0/587710_39828_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/7/1/0/587710_39828_back.jpg","http://www.gamespot.com/to-the-earth/platform/nes/"
"Toki","","7.4","A-Max","Taito Corporation","Action","","http://image.gamespotcdn.net/gamespot/images/box/7/1/1/587711_47008_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/7/1/1/587711_47008_back.jpg","http://www.gamespot.com/toki/platform/nes/"
"Toki no Tabibito: Time Stranger","","1.0","Kemco","","Adventure","","http://image.gamespotcdn.net/gamespot/images/box/3/5/3/578353_18778_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/3/5/3/578353_18778_back.jpg","http://www.gamespot.com/toki-no-tabibito-time-stranger/platform/nes/"
"Tom & Jerry: The Ultimate Game of Cat and Mouse!","","7.0","Hi Tech Expressions","Software Creations","Action","","http://image.gamespotcdn.net/gamespot/images/box/7/1/2/587712_67848_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/7/1/2/587712_67848_back.jpg","http://www.gamespot.com/tom-and-jerry-the-ultimate-game-of-cat-and-mous/platform/nes/"
"Tombs & Treasure","","6.7","Infocom","Compile","Role-Playing","","http://image.gamespotcdn.net/gamespot/images/box/7/1/3/587713_47009_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/7/1/3/587713_47009_back.jpg","http://www.gamespot.com/tombs-and-treasure/platform/nes/"
"Toobin'","","7.6","Tengen","","Action","","http://image.gamespotcdn.net/gamespot/images/box/7/1/4/587714_39829_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/7/1/4/587714_39829_back.jpg","http://www.gamespot.com/toobin-1989/platform/nes/"
"Top Gun","","6.8","Konami","","Simulation","","http://image.gamespotcdn.net/gamespot/images/box/7/1/5/587715_39830_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/7/1/5/587715_39830_back.jpg","http://www.gamespot.com/top-gun/platform/nes/"
"Top Gun: The Second Mission","","6.7","Konami","","Action","","http://image.gamespotcdn.net/gamespot/images/box/7/1/6/587716_39831_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/7/1/6/587716_39831_back.jpg","http://www.gamespot.com/top-gun-the-second-mission/platform/nes/"
"Top Players Tennis","","5.7","Asmik Corporation of America","Home Data","Action","","http://image.gamespotcdn.net/gamespot/images/box/7/1/7/587717_39832_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/7/1/7/587717_39832_back.jpg","http://www.gamespot.com/top-players-tennis/platform/nes/"
"Total Funpak","","6.8","HES Interactive","Various","Puzzle","","http://image.gamespotcdn.net/gamespot/images/box/6/1/8/942618_94509_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/6/1/8/942618_94509_back.jpg","http://www.gamespot.com/total-funpak/platform/nes/"
"Total Recall","","4.4","Acclaim","Interplay","Action","","http://image.gamespotcdn.net/gamespot/images/box/7/1/8/587718_47010_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/7/1/8/587718_47010_back.jpg","http://www.gamespot.com/total-recall/platform/nes/"
"Totally Rad","","6.6","Jaleco Entertainment","Aicom","Action","","http://image.gamespotcdn.net/gamespot/images/box/7/1/9/587719_70526_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/7/1/9/587719_70526_back.jpg","http://www.gamespot.com/totally-rad/platform/nes/"
"Touch Down Fever","","6.6","SNK","","Sports","","http://image.gamespotcdn.net/gamespot/images/box/7/2/0/587720_39833_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/7/2/0/587720_39833_back.jpg","http://www.gamespot.com/touch-down-fever/platform/nes/"
"Toxic Crusaders","","6.1","Bandai","TOSE","Action","","http://image.gamespotcdn.net/gamespot/images/box/7/2/3/587723_39835_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/7/2/3/587723_39835_back.jpg","http://www.gamespot.com/toxic-crusaders/platform/nes/"
"Track & Field","","7.7","Konami","","Sports","","http://image.gamespotcdn.net/gamespot/images/box/7/2/5/587725_39837_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/7/2/5/587725_39837_back.jpg","http://www.gamespot.com/track-and-field/platform/nes/"
"Track & Field II","","7.5","Konami","","Sports","","http://image.gamespotcdn.net/gamespot/images/box/0/2/7/916027_55318_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/0/2/7/916027_55318_back.jpg","http://www.gamespot.com/track-and-field-ii/platform/nes/"
"Transformers: Convoy no Nazo","","5.5","Takara","ISCO","Action","","http://image.gamespotcdn.net/gamespot/images/box/3/3/8/578338_18805_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/3/3/8/578338_18805_back.jpg","http://www.gamespot.com/transformers-convoy-no-nazo/platform/nes/"
"Treasure Master","","6.5","American Softworks","Software Creations","Action","","http://image.gamespotcdn.net/gamespot/images/box/7/2/7/587727_39838_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/7/2/7/587727_39838_back.jpg","http://www.gamespot.com/treasure-master/platform/nes/"
"Trog!","","8.2","Acclaim","Visual Concepts","Action","","http://image.gamespotcdn.net/gamespot/images/box/7/3/1/587731_39842_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/7/3/1/587731_39842_back.jpg","http://www.gamespot.com/trog/platform/nes/"
"Trojan","","7.2","Capcom","","Action","","http://image.gamespotcdn.net/gamespot/images/box/7/3/2/587732_39843_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/7/3/2/587732_39843_back.jpg","http://www.gamespot.com/trojan/platform/nes/"
"The Trolls in Crazyland","","7.9","ASC Games","Kid","Action","","http://image.gamespotcdn.net/gamespot/images/box/5/8/3/570583_63644_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/5/8/3/570583_63644_back.jpg","http://www.gamespot.com/the-trolls-in-crazyland/platform/nes/"
"Trolls on Treasure Island","","7.2","American Video Entertainment","","Action","","http://image.gamespotcdn.net/gamespot/images/box/7/3/5/587735_39846_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/7/3/5/587735_39846_back.jpg","http://www.gamespot.com/trolls-on-treasure-island/platform/nes/"
"Tsurupika Hagemaru: Mezase! Tsuruseko no Akashi","","- -","Jaleco Entertainment","","Action","","http://image.gamespotcdn.net/gamespot/images/box/6/1/2/570612_8773_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/6/1/2/570612_8773_back.jpg","http://www.gamespot.com/tsuru-pikahage-maru-mezase-tsuruseko-no-akashi/platform/nes/"
"Twin Cobra","","7.6","American Sammy","Micronics","Action","","http://image.gamespotcdn.net/gamespot/images/box/7/3/6/587736_39847_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/7/3/6/587736_39847_back.jpg","http://www.gamespot.com/twin-cobra-1990/platform/nes/"
"Twin Eagle","","7.4","Romstar","Visco","Action","","http://image.gamespotcdn.net/gamespot/images/box/7/3/7/587737_3281_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/7/3/7/587737_3281_back.jpg","http://www.gamespot.com/twin-eagle/platform/nes/"
"TwinBee","","8.0","Konami","","Action","","http://image.gamespotcdn.net/gamespot/images/box/2/7/2/578272_18166_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/2/7/2/578272_18166_back.jpg","http://www.gamespot.com/twinbee/platform/nes/"
"TwinBee 3: Poko Poko Dai Maou","","6.6","Konami","","Action","","http://image.gamespotcdn.net/gamespot/images/box/4/8/0/579480_19657_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/4/8/0/579480_19657_back.jpg","http://www.gamespot.com/twinbee-3-poko-poko-dai-maou/platform/nes/"
"Uchuu Keibitai SDF","","7.8","Hal","","Action","","http://image.gamespotcdn.net/gamespot/images/box/6/8/8/579688_20648_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/6/8/8/579688_20648_back.jpg","http://www.gamespot.com/uchuu-keibitai-sdf/platform/nes/"
"Uchuusen Cosmo Carrier","","6.8","Jaleco Entertainment","TOSE","Strategy","","http://image.gamespotcdn.net/gamespot/images/box/5/0/1/578501_18268_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/5/0/1/578501_18268_back.jpg","http://www.gamespot.com/uchuusen-cosmo-carrier/platform/nes/"
"U-four-ia: The Saga","","8.5","SunSoft","","Action","","http://image.gamespotcdn.net/gamespot/images/box/7/3/9/587739_175506_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/7/3/9/587739_175506_back.jpg","http://www.gamespot.com/u-four-ia-the-saga/platform/nes/"
"Ultima: Exodus","","7.1","Pony Canyon","Origin","Role-Playing","","http://image.gamespotcdn.net/gamespot/images/box/7/4/0/587740_39849_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/7/4/0/587740_39849_back.jpg","http://www.gamespot.com/ultima-exodus/platform/nes/"
"Ultima: Quest of the Avatar","","8.1","Pony Canyon","Infinity","Role-Playing","","http://image.gamespotcdn.net/gamespot/images/box/7/4/1/587741_39850_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/7/4/1/587741_39850_back.jpg","http://www.gamespot.com/ultima-quest-of-the-avatar/platform/nes/"
"Ultima: Warriors of Destiny","","6.3","FCI, Inc.","Origin","Role-Playing","","http://image.gamespotcdn.net/gamespot/images/box/4/7/1/563471_45517_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/4/7/1/563471_45517_back.jpg","http://www.gamespot.com/ultima-warriors-of-destiny/platform/nes/"
"Ultimate Air Combat","","6.4","Activision","","Simulation","","http://image.gamespotcdn.net/gamespot/images/box/7/4/2/587742_39851_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/7/4/2/587742_39851_back.jpg","http://www.gamespot.com/ultimate-air-combat/platform/nes/"
"Ultimate Basketball","","6.9","American Sammy","Aicom","Sports","","http://image.gamespotcdn.net/gamespot/images/box/7/4/3/587743_39852_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/7/4/3/587743_39852_back.jpg","http://www.gamespot.com/ultimate-basketball/platform/nes/"
"Ultimate Frogger Champion","","- -","RetroZone","KHAN Games","Action","","http://image.gamespotcdn.net/gamespot/images/box/3/0/3/622303_199428_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/3/0/3/622303_199428_back.jpg","http://www.gamespot.com/ultimate-frogger-champion/platform/nes/"
"Ultimate League Soccer","","5.3","American Video Entertainment","Hacker International","Sports","","http://image.gamespotcdn.net/gamespot/images/box/7/4/5/587745_39854_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/7/4/5/587745_39854_back.jpg","http://www.gamespot.com/ultimate-league-soccer/platform/nes/"
"The Ultimate Stuntman","","7.9","Camerica","Codemasters","Action","","http://image.gamespotcdn.net/gamespot/images/box/7/4/6/587746_39855_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/7/4/6/587746_39855_back.jpg","http://www.gamespot.com/the-ultimate-stuntman/platform/nes/"
"The Uncanny X-Men","","5.3","LJN Ltd.","","Action","","http://image.gamespotcdn.net/gamespot/images/box/4/8/4/563484_45524_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/4/8/4/563484_45524_back.jpg","http://www.gamespot.com/the-uncanny-x-men/platform/nes/"
"Uncharted Waters","","7.8","Koei","","Strategy","","http://image.gamespotcdn.net/gamespot/images/box/7/4/7/587747_2790_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/7/4/7/587747_2790_back.jpg","http://www.gamespot.com/uncharted-waters/platform/nes/"
"Uninvited","","8.0","Kemco","ICOM Simulations","Adventure","","http://image.gamespotcdn.net/gamespot/images/box/4/7/2/563472_49626_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/4/7/2/563472_49626_back.jpg","http://www.gamespot.com/uninvited/platform/nes/"
"The Untouchables","","6.0","Altron","Special FX","Action","","http://image.gamespotcdn.net/gamespot/images/box/7/4/8/587748_70527_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/7/4/8/587748_70527_back.jpg","http://www.gamespot.com/the-untouchables-1991/platform/nes/"
"Urban Champion","","5.5","Nintendo","","Action","","http://image.gamespotcdn.net/gamespot/images/box/7/4/9/587749_39856_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/7/4/9/587749_39856_back.jpg","http://www.gamespot.com/urban-champion/platform/nes/"
"Utsurun Desu.: Kawauso Hawaii e Iku","","- -","Takara","","Action","","http://image.gamespotcdn.net/gamespot/images/box/6/4/5/570645_9299_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/6/4/5/570645_9299_back.jpg","http://www.gamespot.com/utsurun-desu-kawauso-hawaii-e-iku/platform/nes/"
"Valkyrie no Bouken: Toki no Kagi Densetsu","","9.3","Namco","","Role-Playing","","http://image.gamespotcdn.net/gamespot/images/box/3/0/6/578306_18026_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/3/0/6/578306_18026_back.jpg","http://www.gamespot.com/valkyrie-no-bouken-toki-no-kagi-densetsu/platform/nes/"
"Vegas Connection: Casino Kara Ai o Komete","","6.4","Sigma Ent. Inc.","Graphic Research","Puzzle","","http://image.gamespotcdn.net/gamespot/images/box/5/0/0/579500_20842_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/5/0/0/579500_20842_back.jpg","http://www.gamespot.com/vegas-connection-casino-kara-ai-o-komete/platform/nes/"
"Vegas Dream","","6.7","Hal","","Strategy","","http://image.gamespotcdn.net/gamespot/images/box/7/5/0/587750_47013_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/7/5/0/587750_47013_back.jpg","http://www.gamespot.com/vegas-dream/platform/nes/"
"Venice Beach Volleyball","","6.8","American Video Entertainment","Idea-Tek","Sports","","http://image.gamespotcdn.net/gamespot/images/box/7/5/1/587751_39857_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/7/5/1/587751_39857_back.jpg","http://www.gamespot.com/venice-beach-volleyball/platform/nes/"
"Vice: Project Doom","","7.5","American Sammy","Aicom","Action","","http://image.gamespotcdn.net/gamespot/images/box/7/5/2/587752_47014_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/7/5/2/587752_47014_back.jpg","http://www.gamespot.com/vice-project-doom/platform/nes/"
"Videomation","","4.1","THQ","Western Technologies, Inc.","Action","","http://image.gamespotcdn.net/gamespot/images/box/4/7/3/563473_29050_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/4/7/3/563473_29050_back.jpg","http://www.gamespot.com/videomation/platform/nes/"
"Vindicators","","7.3","Tengen","Westwood Studios","Action","","http://image.gamespotcdn.net/gamespot/images/box/7/5/4/587754_39859_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/7/5/4/587754_39859_back.jpg","http://www.gamespot.com/vindicators/platform/nes/"
"Volleyball","","5.4","Nintendo","","Sports","","http://image.gamespotcdn.net/gamespot/images/box/3/0/3/578303_18746_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/3/0/3/578303_18746_back.jpg","http://www.gamespot.com/volleyball/platform/nes/"
"Wacky Races","","6.7","ATLUS","","Action","","http://image.gamespotcdn.net/gamespot/images/box/4/7/4/563474_45518_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/4/7/4/563474_45518_back.jpg","http://www.gamespot.com/wacky-races/platform/nes/"
"Wagyan Land","","8.6","Namco","Now Production","Action","","http://image.gamespotcdn.net/gamespot/images/box/3/9/7/579397_19510_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/3/9/7/579397_19510_back.jpg","http://www.gamespot.com/wagyan-land/platform/nes/"
"Wai Wai World","","8.7","Konami","","Action","","http://image.gamespotcdn.net/gamespot/images/box/5/3/9/578539_18187_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/5/3/9/578539_18187_back.jpg","http://www.gamespot.com/wai-wai-world/platform/nes/"
"Wai Wai World 2: SOS!! Paseri Jou","","6.8","Konami","","Action","","http://image.gamespotcdn.net/gamespot/images/box/5/2/1/570521_8734_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/5/2/1/570521_8734_back.jpg","http://www.gamespot.com/wai-wai-world-2-sos-paseri-jou/platform/nes/"
"Wall Street Kid","","6.3","Sofel","","Strategy","","http://image.gamespotcdn.net/gamespot/images/box/4/7/5/563475_45519_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/4/7/5/563475_45519_back.jpg","http://www.gamespot.com/wall-street-kid/platform/nes/"
"Wally Bear and the NO! Gang","","2.4","American Video Entertainment","American Game Cartridges","Action","","http://image.gamespotcdn.net/gamespot/images/box/7/5/5/587755_47015_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/7/5/5/587755_47015_back.jpg","http://www.gamespot.com/wally-bear-and-the-no-gang/platform/nes/"
"War in the Gulf","","7.0","Gluk","Mega Soft","Action","","http://image.gamespotcdn.net/gamespot/images/box/6/7/9/952679_113839_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/6/7/9/952679_113839_back.jpg","http://www.gamespot.com/war-in-the-gulf-1991/platform/nes/"
"Wario's Woods","","7.6","Nintendo","","Puzzle","","http://image.gamespotcdn.net/gamespot/images/box/7/5/8/587758_39862_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/7/5/8/587758_39862_back.jpg","http://www.gamespot.com/warios-woods/platform/nes/"
